,job,marital,education,default,housing,loan,contact,month,y,age,balance,day,duration,campaign
460,4,2,2,0,0,0,0,5,0,58,-11,6,112,1
461,4,1,1,0,1,0,0,5,0,39,0,6,262,2
462,4,1,2,0,1,0,0,5,0,43,-509,6,124,1
463,9,1,1,0,1,0,0,5,0,39,408,6,53,1
464,7,0,1,0,1,0,0,5,0,36,58,6,134,1
465,5,0,2,0,0,1,0,5,0,57,1640,6,204,4
466,6,0,2,0,1,0,0,5,0,36,20,6,186,1
467,4,1,1,0,1,0,0,5,0,50,71,6,678,1
468,4,1,2,0,1,0,0,5,0,55,52,6,182,1
469,8,1,3,0,1,0,0,5,0,44,292,6,162,1
470,7,2,2,0,1,0,0,5,0,44,424,6,27,1
471,10,0,1,0,1,0,0,5,0,39,109,6,699,3
472,4,1,0,0,1,0,0,5,0,46,1044,6,43,1
473,4,1,2,0,1,0,0,5,0,39,983,6,97,1
474,6,1,2,0,0,0,0,5,1,34,869,6,1677,1
475,4,1,1,0,1,0,0,5,0,40,668,6,283,2
476,1,1,3,0,1,0,0,5,0,50,964,6,323,1
477,1,0,2,0,1,0,0,5,0,31,301,6,82,1
478,6,0,2,0,1,0,0,5,0,37,140,6,310,1
479,1,0,2,0,1,0,0,5,0,39,1877,6,185,1
480,4,1,1,0,1,0,0,5,0,51,1127,6,47,1
481,2,1,2,0,1,0,0,5,0,41,871,6,145,1
482,2,1,2,0,1,1,0,5,0,41,767,6,204,1
483,4,1,2,0,0,0,0,5,0,43,0,6,187,1
484,7,0,2,0,1,0,0,5,0,30,209,6,30,2
485,1,2,1,0,0,0,0,5,0,54,0,6,472,1
486,4,2,2,0,1,1,0,5,0,43,110,6,448,1
487,1,2,3,0,1,1,0,5,0,59,-76,6,264,1
488,2,1,0,0,1,0,0,5,0,47,178,6,169,1
489,4,1,1,0,1,0,0,5,0,40,-66,6,288,1
490,2,1,2,0,1,0,0,5,0,32,0,6,176,2
491,4,1,2,0,1,0,0,5,0,29,1,6,215,1
492,4,1,2,0,1,0,0,5,0,36,0,6,337,1
493,9,1,3,0,0,0,0,5,0,55,5345,6,278,1
494,4,2,2,0,1,0,0,5,0,30,-209,6,188,2
495,6,0,2,0,1,0,0,5,0,39,0,6,174,2
496,4,2,2,0,1,0,0,5,0,39,42,6,226,2
497,4,2,2,0,1,0,0,5,0,50,41,6,190,1
498,4,1,2,0,1,0,0,5,0,44,-99,6,111,2
499,2,0,2,0,1,0,0,5,0,37,17,6,164,1
500,6,1,1,0,1,1,0,5,0,46,276,6,157,2
501,2,0,0,0,0,0,0,5,0,32,-170,6,46,1
502,1,0,3,0,1,1,0,5,0,37,230,6,374,1
503,4,1,2,0,1,0,0,5,0,29,9,6,349,1
504,4,1,2,0,1,0,0,5,0,41,946,6,325,1
505,4,1,1,0,1,0,0,5,0,45,1297,6,233,2
506,5,2,2,0,1,0,0,5,0,57,-331,6,531,1
507,4,0,2,0,1,0,0,5,0,48,44,6,153,1
508,5,1,2,1,0,0,0,5,0,60,15,6,80,1
509,6,0,2,0,1,0,0,5,0,26,712,6,232,1
510,5,1,2,0,1,0,0,5,0,58,5435,6,118,1
511,6,1,2,0,1,0,0,5,0,34,507,6,190,1
512,9,2,2,0,1,0,0,5,1,55,387,6,918,1
513,4,1,1,0,1,1,0,5,0,41,0,6,238,1
514,1,2,2,0,1,0,0,5,0,50,1716,6,82,1
515,3,1,2,0,1,1,0,5,0,49,167,6,198,3
516,6,1,0,0,0,1,0,5,0,44,40,6,160,2
517,4,1,1,0,1,0,0,5,0,44,148,6,211,1
518,2,1,2,0,1,1,0,5,0,31,17,6,120,1
519,4,0,3,0,1,0,0,5,0,34,1011,6,136,1
520,1,0,0,0,1,0,0,5,0,46,1527,6,269,1
521,1,1,3,0,0,0,0,5,0,42,744,6,157,1
522,6,1,2,0,1,0,0,5,0,52,484,6,128,1
523,1,0,3,0,1,0,0,5,0,29,0,6,211,1
524,5,1,1,0,1,0,0,5,0,53,136,6,267,2
525,4,1,2,0,1,0,0,5,0,43,1335,6,371,2
526,1,1,2,0,1,0,0,5,0,38,517,6,288,2
527,1,1,3,0,1,0,0,5,0,46,459,6,221,1
528,1,2,0,0,1,0,0,5,0,48,549,6,427,1
529,6,2,2,0,1,1,0,5,0,30,83,6,310,1
530,4,1,1,0,0,0,0,5,0,44,213,6,158,1
531,10,1,1,0,1,0,0,5,0,31,203,6,604,3
532,7,0,2,0,1,0,0,5,0,42,518,6,198,1
533,1,0,3,0,1,0,0,5,0,40,3877,6,145,1
534,6,1,2,0,1,0,0,5,0,52,1236,6,247,1
535,4,2,2,0,1,0,0,5,0,45,756,6,179,2
536,4,1,2,0,1,0,0,5,0,48,157,6,73,1
537,4,1,1,0,1,0,0,5,0,45,-66,6,263,2
538,4,1,0,0,1,0,0,5,0,34,245,6,13,1
539,4,1,1,0,1,0,0,5,0,34,-144,6,79,2
540,4,1,2,0,1,0,0,5,0,46,71,6,416,1
541,7,2,2,0,1,0,0,5,0,49,505,6,162,1
542,2,1,1,0,1,0,0,5,0,50,249,6,129,1
543,6,0,2,0,1,0,0,5,0,34,0,6,150,1
544,9,0,2,0,1,0,0,5,0,40,11,6,43,1
545,6,1,2,0,1,0,0,5,0,36,639,6,191,1
546,4,2,0,0,1,0,0,5,0,59,124,6,26,1
547,4,1,2,0,1,0,0,5,0,45,82,6,250,1
548,8,1,3,0,1,0,0,5,0,36,107,6,146,1
549,7,1,2,0,1,0,0,5,0,56,473,6,416,1
550,7,2,2,0,1,1,0,5,0,42,372,6,121,2
551,6,1,2,0,1,0,0,5,0,30,46,6,114,2
552,11,0,3,0,1,0,0,5,0,30,34,6,289,1
553,8,1,0,0,1,0,0,5,0,47,935,6,225,1
554,4,1,2,0,1,0,0,5,0,33,-10,6,123,1
555,6,1,2,0,1,0,0,5,0,36,-106,6,130,2
556,7,2,1,0,1,0,0,5,0,39,471,6,161,2
557,6,2,2,0,1,0,0,5,0,56,778,6,149,2
558,4,2,0,0,1,0,0,5,0,39,170,6,268,2
559,2,1,2,0,1,0,0,5,0,42,315,6,259,2
560,4,1,2,0,0,0,0,5,0,52,3165,6,26,1
561,6,2,2,0,1,0,0,5,0,36,131,6,153,1
562,3,1,2,1,1,0,0,5,0,35,204,6,424,2
563,2,1,2,0,1,0,0,5,0,47,83,6,179,2
564,7,2,2,0,1,1,0,5,0,59,0,6,97,1
565,4,1,1,0,1,1,0,5,0,57,5431,6,383,1
566,1,1,0,0,1,0,0,5,0,38,1759,6,440,1
567,9,1,2,0,1,0,0,5,0,46,-125,6,23,1
568,4,1,2,0,0,0,0,5,0,34,0,6,195,1
569,7,0,2,0,1,0,0,5,1,28,5090,6,1297,3
570,2,1,0,0,1,0,0,5,0,38,573,6,87,1
571,4,1,2,0,1,0,0,5,0,56,1602,6,427,1
572,4,0,1,1,1,1,0,5,0,41,-137,6,189,1
573,2,1,0,0,0,0,0,5,0,52,0,6,195,1
574,7,1,2,0,0,0,0,5,0,54,193,6,179,1
575,5,1,2,0,1,1,0,5,0,61,195,6,179,1
576,3,1,2,0,0,0,0,5,0,53,288,6,69,1
577,2,1,2,0,1,0,0,5,0,47,19,6,105,2
578,4,1,1,0,1,0,0,5,0,53,25,6,266,3
579,7,1,2,0,1,0,0,5,0,46,216,6,524,2
580,4,2,1,0,1,1,0,5,0,39,190,6,96,2
581,2,2,2,0,1,0,0,5,0,56,99,6,155,2
582,7,2,1,0,1,0,0,5,0,55,2298,6,162,2
583,1,1,3,0,1,0,0,5,0,44,17,6,352,2
584,2,1,1,0,1,0,0,5,0,37,0,6,76,4
585,4,1,1,0,1,0,0,5,0,35,0,6,154,2
586,4,1,2,0,1,0,0,5,0,55,840,6,310,2
587,7,1,2,0,1,0,0,5,0,37,358,6,390,3
588,2,0,2,0,1,0,0,5,0,30,0,6,369,1
589,4,1,1,0,1,1,0,5,0,37,-325,6,112,2
590,2,0,2,0,1,0,0,5,0,36,-15,6,341,3
591,2,1,2,0,1,0,0,5,0,38,581,6,79,1
592,6,2,1,0,1,0,0,5,0,41,4070,6,140,2
593,5,1,2,0,0,1,0,5,0,48,74,6,315,1
594,7,2,2,0,1,0,0,5,0,55,141,6,262,2
595,7,2,2,0,0,0,0,5,0,28,89,6,174,2
596,7,1,2,1,1,0,0,5,0,54,0,6,138,3
597,4,1,2,0,0,0,0,5,0,30,450,6,526,2
598,2,1,3,0,0,0,0,5,0,48,310,6,135,1
599,8,1,2,0,1,0,0,5,0,31,0,6,36,5
600,4,1,2,0,1,0,0,5,0,38,384,6,1906,3
601,4,1,2,0,1,0,0,5,0,37,395,6,219,2
602,7,0,0,0,1,0,0,5,0,37,-118,6,147,2
603,4,1,1,0,1,1,0,5,0,56,5,6,407,2
604,4,1,2,0,1,1,0,5,0,51,50,6,121,1
605,4,1,2,0,1,1,0,5,0,39,285,6,209,1
606,2,1,0,0,0,0,0,5,0,49,15,6,92,2
607,4,1,1,0,1,1,0,5,0,51,653,6,208,1
608,8,1,2,0,1,0,0,5,0,43,918,6,193,1
609,7,1,2,0,1,1,0,5,0,32,243,6,144,1
610,2,0,3,0,1,0,0,5,0,29,405,6,65,1
611,1,2,3,0,1,0,0,5,0,48,1328,6,339,1
612,7,1,1,0,1,0,0,5,0,55,255,6,285,1
613,4,1,2,0,1,0,0,5,0,53,3397,6,231,1
614,2,1,0,0,1,0,0,5,0,47,2106,6,168,1
615,1,1,3,0,1,0,0,5,0,39,2877,6,278,1
616,4,0,3,0,1,1,0,5,0,31,60,6,389,1
617,4,1,1,0,1,0,0,5,0,39,2226,6,158,1
618,4,1,1,0,1,0,0,5,0,40,2880,6,145,2
619,2,0,0,0,1,0,0,5,0,40,-5,6,78,2
620,2,1,2,0,0,0,0,5,0,48,147,6,142,3
621,2,2,2,0,1,1,0,5,0,33,7,6,87,1
622,2,1,2,0,1,0,0,5,0,40,109,6,147,2
623,5,1,1,0,1,0,0,5,0,59,-119,6,289,1
624,2,1,2,0,1,0,0,5,1,30,484,6,703,1
625,1,0,3,0,1,0,0,5,0,31,1852,6,170,3
626,9,1,2,0,1,0,0,5,0,35,533,6,802,1
627,2,2,2,0,1,0,0,5,0,54,21,6,381,2
628,6,0,0,0,1,0,0,5,0,34,2434,6,218,4
629,2,1,2,0,1,1,0,5,0,32,90,6,57,2
630,6,2,0,0,1,0,0,5,0,56,4246,6,304,2
631,6,0,3,0,1,0,0,5,0,32,395,6,241,3
632,4,1,1,0,1,0,0,5,0,42,15,6,230,1
633,7,1,3,0,0,0,0,5,0,33,85,6,262,3
634,3,1,3,0,1,1,0,5,0,52,-184,6,392,2
635,7,1,2,0,0,0,0,5,0,52,660,6,201,2
636,4,2,1,1,1,0,0,5,0,52,-183,6,145,1
637,9,2,2,0,1,0,0,5,0,30,1144,6,252,1
638,7,2,2,0,1,0,0,5,0,44,1,6,235,4
639,6,1,2,0,1,1,0,5,0,35,69,6,235,2
640,1,0,2,0,1,0,0,5,0,55,220,6,328,2
641,4,1,1,0,1,0,0,5,0,33,332,6,116,2
642,4,0,2,0,1,0,0,5,0,37,240,6,246,1
643,2,0,2,0,1,0,0,5,0,42,0,6,293,1
644,9,1,2,0,1,0,0,5,0,43,0,6,37,2
645,3,1,3,0,1,0,0,5,0,38,898,6,132,2
646,2,1,2,0,1,1,0,5,0,37,123,6,530,2
647,11,0,2,0,1,0,0,5,0,31,252,6,175,3
648,1,1,3,0,1,0,0,5,0,41,65,6,524,2
649,2,1,2,0,1,1,0,5,0,41,-366,6,29,3
650,11,0,2,0,1,0,0,5,0,29,209,6,311,2
651,6,0,2,0,1,0,0,5,0,38,221,6,211,2
652,8,2,3,0,1,0,0,5,0,44,4,6,312,3
653,6,1,2,0,1,0,0,5,0,39,104,6,412,1
654,2,0,2,0,1,0,0,5,0,28,312,6,392,1
655,4,1,2,0,1,0,0,5,0,33,-349,6,191,1
656,7,1,0,0,0,0,0,5,0,41,4,6,284,2
657,4,1,1,0,1,1,0,5,0,40,-322,6,144,1
658,6,1,2,0,1,0,0,5,0,29,-150,6,328,1
659,1,1,0,0,1,0,0,5,0,38,1349,6,100,1
660,6,1,3,0,1,0,0,5,0,32,281,6,226,1
661,7,1,2,0,1,0,0,5,0,45,1259,6,507,1
662,6,0,2,0,1,0,0,5,0,33,101,6,392,1
663,4,1,2,0,1,0,0,5,0,34,848,6,684,2
664,3,1,0,0,1,0,0,5,0,41,89,6,333,2
665,4,1,2,0,1,0,0,5,0,41,140,6,311,3
666,6,0,2,0,1,0,0,5,0,35,148,6,128,2
667,2,0,2,0,1,0,0,5,0,40,200,6,322,2
668,8,1,1,0,1,0,0,5,0,60,46,6,202,4
669,7,2,2,0,1,0,0,5,0,47,201,6,92,2
670,4,1,1,0,1,0,0,5,0,46,530,6,739,3
671,4,0,2,0,1,0,0,5,0,31,0,6,273,2
672,8,1,2,0,1,0,0,5,0,49,1,6,260,3
673,4,1,2,0,1,0,0,5,0,29,43,6,268,2
674,1,0,3,0,1,0,0,5,0,31,-173,6,396,2
675,1,1,3,0,1,0,0,5,0,38,389,6,262,1
676,4,1,1,0,1,1,0,5,0,37,215,6,308,3
677,2,1,2,0,1,0,0,5,0,35,-131,6,467,2
678,1,0,2,0,1,0,0,5,0,31,783,6,320,1
679,6,1,2,0,1,0,0,5,0,41,0,6,160,3
680,7,1,0,0,1,0,0,5,0,46,80,6,245,2
681,7,2,2,0,1,0,0,5,0,40,105,6,189,2
682,6,1,2,0,1,1,0,5,0,29,182,6,477,1
683,6,1,2,0,1,0,0,5,0,49,82,6,310,1
684,1,1,3,0,1,0,0,5,0,42,0,6,65,3
685,7,1,2,0,1,0,0,5,0,54,510,6,196,2
686,1,0,3,0,1,0,0,5,0,40,242,6,221,2
687,6,1,2,0,1,1,0,5,0,53,244,6,197,2
688,1,1,3,0,1,0,0,5,0,49,92,6,221,2
689,4,1,1,1,1,0,0,5,0,40,0,6,64,2
690,11,0,2,0,1,0,0,5,0,29,948,6,75,2
691,4,1,1,0,1,0,0,5,0,36,23,6,400,2
692,2,1,2,0,1,0,0,5,0,37,710,6,378,3
693,7,1,2,0,1,0,0,5,0,39,1205,6,118,2
694,2,1,2,0,1,1,0,5,1,36,368,6,1597,2
695,3,1,3,0,1,0,0,5,0,44,1631,6,346,2
696,6,1,2,0,1,0,0,5,0,40,6,6,60,3
697,4,1,2,0,1,0,0,5,0,49,26,6,276,2
698,2,0,0,0,1,0,0,5,0,30,-48,6,152,2
699,1,1,3,0,1,0,0,5,0,57,2142,6,251,3
700,7,0,2,0,1,1,0,5,0,24,77,6,390,2
701,4,1,0,0,1,0,0,5,0,46,401,6,306,2
702,6,1,2,0,0,0,0,5,0,33,21,6,189,3
703,7,2,2,0,1,0,0,5,0,43,0,6,125,2
704,6,0,2,0,1,0,0,5,0,43,-497,6,234,2
705,4,2,1,0,0,0,0,5,0,40,369,6,79,2
706,2,0,0,0,1,0,0,5,0,44,78,6,13,6
707,2,0,3,0,1,1,0,5,0,35,226,6,283,3
708,2,1,2,0,1,0,0,5,0,47,503,6,109,2
709,4,1,2,0,1,0,0,5,0,33,372,6,132,2
710,6,1,2,0,1,1,0,5,0,31,0,6,144,2
711,4,2,2,0,1,0,0,5,0,40,0,6,121,2
712,3,1,3,0,1,0,0,5,0,36,125,6,95,3
713,5,2,1,0,1,0,0,5,0,56,4,6,31,3
714,6,0,0,0,1,0,0,5,0,40,419,6,112,3
715,6,2,2,0,1,0,0,5,0,41,322,6,87,4
716,5,1,2,0,1,0,0,5,0,53,303,6,593,2
717,4,1,2,0,1,0,0,5,0,39,607,6,99,2
718,4,2,2,0,1,0,0,5,0,44,579,6,198,2
719,6,1,2,0,1,0,0,5,0,38,3047,6,285,2
720,2,2,2,0,1,0,0,5,0,54,83,6,190,3
721,1,1,3,0,1,0,0,5,0,58,68,6,172,5
722,4,1,1,0,1,0,0,5,0,52,58,6,213,3
723,6,0,2,0,1,0,0,5,0,28,251,6,178,2
724,4,1,2,0,1,0,0,5,0,36,688,6,174,2
725,5,1,1,0,1,0,0,5,0,60,364,6,631,2
726,7,2,2,0,1,0,0,5,0,42,55,6,176,5
727,6,1,2,0,1,0,0,5,0,42,101,6,32,3
728,1,1,3,0,1,0,0,5,0,44,105,6,1529,2
729,4,2,1,0,1,0,0,5,0,51,325,6,254,2
730,4,1,1,0,1,0,0,5,0,49,198,6,200,2
731,3,1,0,0,1,0,0,5,0,47,209,6,135,2
732,4,1,2,0,1,0,0,5,0,37,183,6,112,4
733,1,1,3,0,1,0,0,5,0,34,105,6,314,3
734,7,1,2,0,1,0,0,5,0,35,109,6,597,3
735,4,0,2,0,1,1,0,5,0,35,376,6,207,3
736,4,1,1,0,1,0,0,5,0,40,-7,6,410,2
737,2,1,2,0,0,0,0,5,0,55,0,6,160,3
738,5,1,2,0,1,0,0,5,0,55,143,6,42,3
739,1,0,3,0,1,0,0,5,0,35,550,6,55,2
740,4,1,1,0,1,0,0,5,0,57,162,6,155,2
741,1,1,3,0,1,0,0,5,0,53,115,6,336,3
742,4,1,1,0,1,0,0,5,0,41,512,6,233,2
743,4,1,0,0,1,0,0,5,0,57,807,6,211,2
744,4,1,0,0,1,0,0,5,0,45,248,6,88,5
745,4,1,1,0,1,0,0,5,0,43,1211,6,208,3
746,8,1,0,0,0,0,0,5,0,56,7,6,305,2
747,3,1,3,0,1,0,0,5,0,31,281,6,206,2
748,4,0,2,0,1,0,0,5,0,37,88,6,128,2
749,1,1,3,0,1,0,0,5,0,30,32,6,122,3
750,6,0,2,0,1,0,0,5,0,30,115,6,66,3
751,4,1,2,0,1,0,0,5,0,54,254,6,66,2
752,1,1,3,0,1,0,0,5,0,36,144,6,164,2
753,9,1,3,0,0,0,0,5,0,55,383,6,343,3
754,6,0,2,0,1,1,0,5,0,37,569,6,126,2
755,10,1,2,0,1,0,0,5,0,38,0,6,59,3
756,6,1,2,0,1,0,0,5,0,48,3754,6,249,3
757,10,2,3,0,1,0,0,5,0,55,6920,6,406,3
758,7,1,2,0,1,1,0,5,0,59,307,6,250,7
759,2,1,2,0,1,0,0,5,0,37,-421,6,183,5
760,4,2,2,0,0,0,0,5,0,33,60,6,190,3
761,4,1,1,0,1,0,0,5,0,44,67,6,220,2
762,2,1,2,0,1,0,0,5,0,57,402,6,153,3
763,8,0,3,0,0,0,0,5,0,30,800,6,95,2
764,2,1,3,0,1,1,0,5,0,42,239,6,191,3
765,4,2,2,0,1,0,0,5,0,51,421,6,216,2
766,6,2,2,0,1,0,0,5,0,44,161,7,89,2
767,2,1,2,1,0,0,0,5,0,46,289,7,51,3
768,11,0,2,0,1,0,0,5,0,29,110,7,169,3
769,4,1,1,0,1,0,0,5,0,39,245,7,148,3
770,7,1,2,0,1,0,0,5,0,42,0,7,132,3
771,4,1,1,0,1,0,0,5,0,50,156,7,117,3
772,2,0,2,0,1,0,0,5,0,42,0,7,275,4
773,6,1,2,0,1,0,0,5,0,39,20,7,124,2
774,2,0,3,0,1,0,0,5,0,55,92,7,118,3
775,7,1,2,0,1,0,0,5,0,46,89,7,479,2
776,4,1,2,0,1,0,0,5,0,42,166,7,285,3
777,1,1,3,0,1,0,0,5,0,45,103,7,35,4
778,4,1,1,0,1,0,0,5,0,43,-454,7,322,2
779,6,1,2,0,1,0,0,5,0,42,445,7,202,2
780,6,1,2,0,0,0,0,5,0,30,4,7,172,8
781,4,1,2,0,1,0,0,5,0,47,1001,7,201,4
782,7,2,2,0,1,0,0,5,0,51,-69,7,216,3
783,2,0,2,0,1,0,0,5,0,38,42,7,195,2
784,2,1,0,0,1,0,0,5,0,57,1617,7,96,2
785,1,2,3,0,1,0,0,5,0,42,221,7,720,2
786,2,2,2,0,1,1,0,5,0,32,210,7,188,2
787,1,1,3,0,0,0,0,5,0,46,0,7,70,2
788,11,0,3,0,1,0,0,5,0,29,185,7,141,3
789,5,1,2,0,1,0,0,5,0,59,836,7,106,1
790,4,0,2,0,1,0,0,5,0,32,301,7,395,2
791,4,1,1,0,1,0,0,5,0,44,503,7,629,2
792,5,1,1,0,1,0,0,5,0,40,407,7,502,1
793,4,0,2,0,1,0,0,5,0,31,53,7,446,1
794,8,1,3,0,1,0,0,5,0,46,2303,7,241,1
795,1,1,3,0,1,0,0,5,0,43,144,7,131,3
796,7,1,2,0,1,0,0,5,0,34,205,7,312,1
797,1,1,3,0,1,0,0,5,0,39,305,7,275,6
798,4,2,2,0,1,1,0,5,0,30,251,7,120,2
799,5,1,2,0,1,0,0,5,0,56,0,7,333,4
800,2,1,2,0,0,0,0,5,0,29,8,7,113,1
801,4,2,2,0,1,0,0,5,0,40,139,7,91,1
802,7,1,2,0,1,0,0,5,0,36,184,7,128,3
803,4,0,2,0,1,0,0,5,0,37,238,7,200,2
804,6,1,2,0,0,0,0,5,0,35,0,7,326,1
805,4,1,1,1,1,0,0,5,0,35,0,7,292,1
806,7,1,1,0,1,0,0,5,0,47,222,7,68,1
807,7,1,2,0,1,0,0,5,0,31,414,7,215,1
808,5,0,1,0,1,0,0,5,0,56,223,7,97,1
809,2,1,2,0,0,0,0,5,0,57,197,7,32,1
810,4,1,2,0,1,0,0,5,0,36,-251,7,162,1
811,8,2,2,0,1,0,0,5,0,45,-139,7,152,3
812,4,1,0,0,1,0,0,5,0,47,733,7,268,1
813,2,0,3,0,1,0,0,5,0,29,0,7,104,2
814,7,1,2,0,0,0,0,5,0,57,1,7,852,1
815,4,1,1,0,1,0,0,5,0,45,97,7,923,3
816,4,0,1,0,1,0,0,5,0,31,435,7,159,2
817,1,2,3,0,1,0,0,5,0,31,0,7,953,3
818,2,0,3,0,0,0,0,5,0,37,147,7,416,2
819,2,0,3,0,1,0,0,5,0,30,3,7,174,1
820,7,2,2,0,1,1,0,5,0,58,1109,7,180,1
821,7,1,2,0,1,0,0,5,0,33,404,7,139,1
822,4,1,1,0,1,0,0,5,0,39,981,7,294,1
823,4,0,1,0,1,0,0,5,0,33,95,7,102,1
824,7,1,2,0,1,0,0,5,0,34,302,7,124,1
825,7,2,2,0,1,1,0,5,0,36,-290,7,128,1
826,7,0,2,0,1,0,0,5,0,37,259,7,130,1
827,4,1,2,0,1,1,0,5,0,35,527,7,143,1
828,5,1,2,0,1,0,0,5,0,55,102,7,74,1
829,1,0,3,0,1,0,0,5,0,34,872,7,105,2
830,1,2,3,0,1,0,0,5,0,40,490,7,477,2
831,4,0,1,0,1,0,0,5,0,42,19,7,158,1
832,4,1,2,0,1,0,0,5,0,37,16,7,250,1
833,1,1,3,0,1,0,0,5,0,42,386,7,168,1
834,2,0,2,0,1,0,0,5,0,35,539,7,520,1
835,2,2,2,0,1,0,0,5,0,44,-329,7,171,1
836,7,0,2,0,1,0,0,5,0,30,-174,7,113,1
837,3,1,2,0,1,0,0,5,0,45,68,7,254,1
838,4,0,0,1,1,0,0,5,0,35,-532,7,149,1
839,6,2,2,0,1,0,0,5,0,36,0,7,133,2
840,4,1,2,0,1,0,0,5,0,49,64,7,293,3
841,4,0,2,0,1,0,0,5,0,31,1415,7,485,1
842,2,0,2,0,1,0,0,5,0,31,147,7,374,1
843,4,1,2,0,1,0,0,5,0,39,72,7,425,6
844,7,0,2,0,1,0,0,5,0,37,-196,7,207,1
845,4,1,1,0,1,0,0,5,0,33,716,7,83,3
846,1,1,3,0,1,0,0,5,0,37,0,7,228,1
847,7,1,2,0,1,0,0,5,0,42,-246,7,149,1
848,4,1,2,0,1,0,0,5,0,56,-203,7,139,1
849,6,0,2,0,1,1,0,5,1,37,245,7,732,2
850,7,0,2,0,1,0,0,5,0,36,342,7,142,1
851,2,0,3,0,1,0,0,5,0,29,3,7,359,1
852,1,1,3,1,1,1,0,5,0,54,-248,7,112,1
853,4,1,2,0,1,0,0,5,0,38,376,7,1521,1
854,4,2,2,0,1,0,0,5,0,43,370,7,216,1
855,6,0,2,0,1,0,0,5,0,47,594,7,161,1
856,4,1,2,0,1,0,0,5,0,47,387,7,122,2
857,7,1,2,0,1,0,0,5,0,38,208,7,800,1
858,4,1,2,0,1,0,0,5,0,40,563,7,615,1
859,7,2,2,0,1,1,0,5,0,33,392,7,254,1
860,5,1,2,0,0,0,0,5,0,33,165,7,111,1
861,6,2,0,0,1,0,0,5,0,53,236,7,354,1
862,7,1,1,0,1,0,0,5,0,37,52,7,359,1
863,1,0,3,0,1,0,0,5,0,40,1265,7,97,1
864,4,1,1,0,1,0,0,5,0,37,693,7,327,3
865,2,1,2,0,1,0,0,5,0,35,118,7,236,1
866,4,1,1,0,1,0,0,5,0,49,3659,7,160,1
867,4,0,2,0,1,0,0,5,0,26,24,7,180,1
868,1,0,3,0,1,0,0,5,0,38,673,7,184,1
869,8,1,2,0,0,0,0,5,0,52,273,7,227,1
870,7,2,2,0,1,0,0,5,0,33,327,7,109,1
871,6,0,2,0,1,0,0,5,0,31,299,7,492,2
872,4,1,2,0,1,0,0,5,0,32,0,7,298,1
873,4,0,1,0,1,0,0,5,0,35,109,7,83,2
874,1,2,3,0,0,0,0,5,0,55,552,7,241,2
875,4,2,1,0,1,0,0,5,0,32,473,7,204,2
876,0,0,0,0,1,0,0,5,0,37,414,7,131,1
877,4,1,2,0,1,0,0,5,1,45,154,7,1138,1
878,2,1,2,0,1,0,0,5,0,31,344,7,123,1
879,6,1,2,0,1,0,0,5,0,38,8,7,125,1
880,7,1,2,0,1,0,0,5,0,37,78,7,295,2
881,4,1,2,0,1,0,0,5,0,38,266,7,287,1
882,10,1,3,0,1,1,0,5,0,33,98,7,109,1
883,4,1,1,0,1,0,0,5,0,38,83,7,140,2
884,1,0,3,1,1,0,0,5,0,37,45,7,204,1
885,9,1,3,0,1,0,0,5,0,29,8,7,233,1
886,1,1,3,0,1,0,0,5,0,42,263,7,254,1
887,4,1,2,0,1,0,0,5,0,40,306,7,184,2
888,1,1,3,0,1,0,0,5,0,32,233,7,193,1
889,1,2,3,0,0,1,0,5,0,47,447,7,126,1
890,11,0,2,0,1,0,0,5,0,29,872,7,230,1
891,7,2,1,0,1,1,0,5,1,53,-291,7,591,1
892,7,1,3,0,1,1,0,5,0,31,309,7,294,1
893,4,1,2,0,1,0,0,5,0,59,202,7,173,1
894,3,1,1,0,1,1,0,5,0,29,56,7,336,1
895,4,1,1,0,1,1,0,5,0,59,229,7,19,1
896,4,1,1,0,1,0,0,5,0,44,143,7,153,1
897,6,0,2,0,1,0,0,5,1,38,100,7,786,1
898,6,1,2,0,1,0,0,5,0,49,326,7,99,2
899,4,1,2,0,1,0,0,5,0,43,167,7,243,1
900,6,0,2,0,1,0,0,5,0,52,545,7,260,1
901,6,1,2,0,1,1,0,5,0,40,2100,7,164,2
902,7,1,2,0,1,1,0,5,0,32,0,7,255,2
903,6,1,1,0,1,0,0,5,0,47,192,7,47,1
904,1,1,3,0,1,0,0,5,0,33,442,7,463,1
905,1,1,3,0,1,0,0,5,0,35,267,7,192,1
906,7,0,2,0,1,0,0,5,0,27,0,7,388,7
907,4,1,1,0,1,0,0,5,0,50,377,7,221,1
908,5,1,2,0,0,0,0,5,0,44,7624,7,126,5
909,8,1,1,0,1,0,0,5,0,43,66,7,175,5
910,4,1,0,0,1,0,0,5,0,51,37,7,256,6
911,6,0,2,0,1,0,0,5,0,32,64,7,202,2
912,1,2,3,0,1,0,0,5,0,47,34,7,104,1
913,6,2,2,0,1,0,0,5,0,34,627,7,283,2
914,8,1,1,0,1,0,0,5,0,57,1013,7,448,1
915,6,0,2,0,1,0,0,5,0,43,140,7,127,1
916,7,0,3,0,1,0,0,5,0,40,8823,7,378,1
917,4,0,2,0,1,0,0,5,0,28,97,7,67,1
918,4,1,0,0,1,0,0,5,0,38,5,7,221,2
919,9,2,2,0,1,0,0,5,0,37,74,7,150,1
920,6,1,2,0,1,0,0,5,0,44,58544,7,144,2
921,2,1,2,0,1,0,0,5,0,41,169,7,296,2
